payment_id,order_id,payment_date,payment_method,payment_status,amount,gateway,transaction_ref
PAY-3BE82E47,ORD-02D13FBB,2021-11-21 00:56:43,credit_card,SUCCESS,15979.97,Stripe,TXN-BA2785E19C8AB87C
PAY-2783704F,ORD-EC886537,2023-09-21 02:36:38,paypal,SUCCESS,15238.38,PayPal,TXN-BF6B5F6FFB7FBB99
PAY-8204888E,ORD-D4C7F79A,2022-04-12 20:32:44,bank_transfer,SUCCESS,7086.37,Braintree,TXN-328E21190D126FF6
PAY-40551D6D,ORD-D24D0970,2024-07-07 08:02:48,bank_transfer,SUCCESS,3043.08,Adyen,TXN-59FB22013A7D9A10
PAY-7D8C525A,ORD-788BFE67,2024-01-29 01:07:43,apple_pay,SUCCESS,16016.05,Adyen,TXN-07F9897ECE692B6A
PAY-16422BAC,ORD-524F1FF7,2022-03-17 20:46:57,google_pay,SUCCESS,798.47,Square,TXN-F38DD5F6739AE262
PAY-5B352D14,ORD-C2625913,2023-07-06 20:48:40,credit_card,SUCCESS,2655.17,Adyen,TXN-CB8F1274F8B1DD66
PAY-F731C8BD,ORD-7FA905F3,2024-04-20 08:11:54,credit_card,SUCCESS,3713.29,Braintree,TXN-CE9D7C52D24FED34
PAY-1C24FE96,ORD-E752DA2D,2021-11-13 13:05:34,buy_now_pay_later,SUCCESS,8280.96,Adyen,TXN-0DDF90A8E004D6CD
PAY-0A348FCE,ORD-4AD5ECB2,2021-08-19 20:50:35,apple_pay,REFUNDED,9508.92,Braintree,TXN-E241E2D3AC8A7D2C
PAY-A2C183B9,ORD-B235A0BD,2023-10-27 08:10:39,google_pay,SUCCESS,2718.44,Square,TXN-C64CEB6C0B3F71F1
PAY-3EBE986D,ORD-75E904CA,2023-10-27 01:29:40,debit_card,SUCCESS,4432.21,Stripe,TXN-E0BF9C93F3B9AEAC
PAY-0A3B7FC8,ORD-01DEA886,2022-08-20 06:20:59,buy_now_pay_later,SUCCESS,5807.16,Adyen,TXN-E4D319EEAC3FD688
PAY-7FDE5038,ORD-2578D62E,2022-09-08 05:20:59,debit_card,SUCCESS,14428.34,Stripe,TXN-D297885170BAEA27
PAY-EED476DA,ORD-FBC0FA3B,2023-05-25 18:16:23,apple_pay,REFUNDED,18755.43,Adyen,TXN-48128CA4EB2C8FEC
PAY-7EF71405,ORD-329C0171,2021-09-28 10:41:01,debit_card,SUCCESS,21733.62,Stripe,TXN-255E22EF2D5195EF
PAY-AE27ED8F,ORD-1A722AAC,2021-07-12 14:09:02,apple_pay,SUCCESS,14817.12,Braintree,TXN-7A0936F2B8936110
PAY-07409908,ORD-9F0F512B,2023-02-28 11:11:03,apple_pay,SUCCESS,6072.57,Adyen,TXN-F6EA66500532EDFD
PAY-F40DAE09,ORD-A3F73862,2023-08-03 15:57:05,credit_card,SUCCESS,11971.53,Stripe,TXN-447A61565369A753
PAY-1BE85DC7,ORD-31898E73,2023-10-19 11:24:30,paypal,SUCCESS,13478.07,Square,TXN-16BCD8AE700A8F99
PAY-7CC29481,ORD-0EE8B67A,2021-10-03 12:23:49,buy_now_pay_later,SUCCESS,7774.23,Braintree,TXN-2529DF16437628A3
PAY-DF413D30,ORD-CF9AEAA5,2022-10-16 16:31:49,paypal,SUCCESS,21526.33,Square,TXN-0D14636281C636C6
PAY-16156600,ORD-A6A99AF6,2024-03-17 13:54:51,bank_transfer,REFUNDED,12857.09,Square,TXN-AC0259BD8E204CB3
PAY-47D183C5,ORD-0EA4A0BE,2021-04-03 16:01:23,debit_card,SUCCESS,12593.33,Adyen,TXN-6A91C25C90989A55
PAY-A60FB440,ORD-4DF47207,2022-09-28 15:32:40,bank_transfer,SUCCESS,10308.14,Braintree,TXN-3CCC771ECCBF54EC
PAY-4B0BEB62,ORD-FF47AF59,2021-03-22 03:30:02,apple_pay,SUCCESS,4914.67,Stripe,TXN-E887C12FE376851E
PAY-79833BF1,ORD-E25E8052,2022-08-02 15:21:34,paypal,SUCCESS,7275.26,Stripe,TXN-7610544429A266FA
PAY-F2DE2444,ORD-9B0E5CBD,2022-01-26 15:37:49,credit_card,REFUNDED,10949.28,Stripe,TXN-8E3041D2DBC45FB6
PAY-7AD0104C,ORD-F2D90942,2023-01-19 18:48:42,google_pay,REFUNDED,8067.03,Braintree,TXN-7E5BD5D25E989C93
PAY-E496A016,ORD-62B4A1DA,2023-05-02 18:15:53,google_pay,SUCCESS,8430.08,Square,TXN-4777F77A0B305B70
PAY-BA34C875,ORD-ABDB0AC6,2023-07-06 02:36:35,paypal,SUCCESS,7490.66,Stripe,TXN-7B0C4402A80C3B46
PAY-286D1A74,ORD-1BC70ADA,2023-08-12 01:12:04,debit_card,SUCCESS,7199.69,Adyen,TXN-56092EC22D06AD24
PAY-CB080825,ORD-241C7DD8,2023-06-05 10:47:33,google_pay,SUCCESS,6656.17,Braintree,TXN-64DB6D3D8982C99B
PAY-CDFC5277,ORD-C7AC7DE5,2021-08-21 13:56:33,buy_now_pay_later,SUCCESS,4604.06,Stripe,TXN-21D5C660BCD5B40F
PAY-963FC20B,ORD-4427DF53,2023-08-28 14:11:30,debit_card,SUCCESS,6116.66,Square,TXN-FF4415D6BD44254F
PAY-38313FA9,ORD-7BC2AF98,2022-04-19 19:53:38,bank_transfer,SUCCESS,2392.54,Adyen,TXN-9769D413BBD0E3E5
PAY-A62DADA4,ORD-11A5F61A,2023-12-07 02:15:50,buy_now_pay_later,SUCCESS,13014.57,Square,TXN-CD8D7221653457D5
PAY-8367E468,ORD-5B66404C,2023-10-15 07:14:25,buy_now_pay_later,SUCCESS,11971.47,Stripe,TXN-BFDC1F5B57E5962B
PAY-5FC189D1,ORD-360584F3,2022-07-02 03:42:55,bank_transfer,REFUNDED,8634.51,Stripe,TXN-C694A3864DBA6225
PAY-C9EF2611,ORD-915F25DE,2021-11-22 01:27:53,apple_pay,SUCCESS,16639.74,Stripe,TXN-6501F0EC7D36602E
PAY-6416461F,ORD-B24D4A31,2021-07-10 09:59:59,paypal,SUCCESS,8306.51,Adyen,TXN-640B11A9432A210C
PAY-FEB140BE,ORD-9181469C,2021-10-12 19:12:18,credit_card,SUCCESS,5840.83,Square,TXN-B5E0806A225E89C8
PAY-60D42A2A,ORD-3A5F3CF5,2021-11-20 23:07:14,paypal,SUCCESS,6848.18,Stripe,TXN-602B48C2F7F734F3
PAY-6703BFDD,ORD-939A0784,2022-04-19 01:31:51,bank_transfer,SUCCESS,5851.63,Square,TXN-37343D3B849C551E
PAY-E737E46F,ORD-F25E202E,2023-03-24 10:43:02,apple_pay,SUCCESS,13739.14,Adyen,TXN-F509F5A9CA3389B9
PAY-5ED9083F,ORD-31D8D3CD,2021-02-23 13:06:25,bank_transfer,REFUNDED,14770.34,PayPal,TXN-2B47AAE9F1D8D924
PAY-65FE457A,ORD-D0FC741A,2023-03-15 23:20:31,buy_now_pay_later,SUCCESS,5358.43,Adyen,TXN-A9DC823F9709D174
PAY-18D333BA,ORD-A29BC228,2024-12-25 10:38:25,debit_card,SUCCESS,268.87,Braintree,TXN-E9DF68B3BCE8AA74
PAY-C0E3659A,ORD-2EDE1359,2021-11-03 08:46:13,paypal,SUCCESS,10106.24,Square,TXN-E49C842EF485AE96
PAY-94A585CC,ORD-EE9F6AC6,2021-02-26 13:46:02,debit_card,SUCCESS,20886.29,Stripe,TXN-AE3F7025A362712D
PAY-4D4465F5,ORD-224709F4,2022-12-18 14:37:02,paypal,SUCCESS,9030.33,Braintree,TXN-B524C0587ACEB9BE
PAY-98F4AC39,ORD-C741ED86,2022-02-06 06:54:23,buy_now_pay_later,SUCCESS,8253.57,Stripe,TXN-F65518C3F41CD66D
PAY-E8B2293D,ORD-9AE17413,2021-04-23 19:12:11,paypal,SUCCESS,1855.17,Stripe,TXN-E13AB8901E8DA8BE
PAY-C2F920B0,ORD-0242F113,2022-04-15 16:12:26,google_pay,SUCCESS,10417.3,Stripe,TXN-3048EC5CA6143023
PAY-B05EC94D,ORD-EE4A9485,2024-03-04 03:52:14,buy_now_pay_later,REFUNDED,9978.12,Square,TXN-6816C7B6544AEF64
PAY-0ACD3E25,ORD-D7946907,2021-09-26 07:03:15,buy_now_pay_later,SUCCESS,13696.88,PayPal,TXN-8521BF84E400D571
PAY-01C01299,ORD-B0188949,2021-06-03 09:01:47,credit_card,SUCCESS,10317.95,Square,TXN-EDA484365C3A0AB7
PAY-1A20F777,ORD-A80CD618,2023-10-12 18:48:24,bank_transfer,SUCCESS,7186.21,PayPal,TXN-82199FCC219BAF1D
PAY-3574324B,ORD-3C8B2F1C,2021-07-08 10:43:23,google_pay,SUCCESS,8032.61,PayPal,TXN-5CFE00BC2DF45E3D
PAY-C92FE911,ORD-74E1A96D,2024-02-24 00:12:49,google_pay,REFUNDED,7405.94,Square,TXN-FC326A37600CC531
PAY-9E710B0D,ORD-85A4DAFF,2022-12-06 16:49:46,apple_pay,SUCCESS,5391.12,Braintree,TXN-40802D0322BC4AE6
PAY-2F062488,ORD-831AA405,2022-08-22 21:15:47,credit_card,SUCCESS,12159.97,Braintree,TXN-9740DE78C153A8B6
PAY-FB07F788,ORD-4D7B089B,2021-02-28 22:44:36,google_pay,SUCCESS,10642.07,Braintree,TXN-EC3D3E523D82C3BC
PAY-CAB6053E,ORD-59C97D40,2023-11-10 21:52:34,google_pay,SUCCESS,10477.5,Braintree,TXN-5DCB0524DBC90D0C
PAY-ECEFE5C5,ORD-1C613476,2022-06-04 06:15:25,debit_card,SUCCESS,10133.27,Stripe,TXN-98BC31857E85945B
PAY-EDC02564,ORD-280B8CB5,2021-12-11 12:59:16,buy_now_pay_later,SUCCESS,20992.51,Adyen,TXN-41E9B0DF92B713CF
PAY-77CF2717,ORD-C81C8397,2024-09-20 14:31:33,apple_pay,SUCCESS,23079.72,PayPal,TXN-694FBCBC463056AB
PAY-D8D54B71,ORD-26F6C343,2021-02-22 09:47:25,google_pay,SUCCESS,10212.73,PayPal,TXN-96A43CA3BA22C433
PAY-E36E31F6,ORD-458BD751,2022-01-17 04:09:59,bank_transfer,SUCCESS,2046.48,PayPal,TXN-1E994A8972F2F31E
PAY-D62A8F28,ORD-753152B1,2021-06-21 22:18:12,google_pay,SUCCESS,4484.3,Adyen,TXN-9A9D5EFDCB532BC7
PAY-82001322,ORD-C99BC6CF,2021-05-22 08:18:43,credit_card,SUCCESS,2568.19,Braintree,TXN-D984A13ECF0F0F3F
PAY-E57F9AAD,ORD-468F7244,2022-04-17 01:41:06,google_pay,SUCCESS,17428.01,Braintree,TXN-77038DA24BA38680
PAY-22FB2473,ORD-41323F5B,2021-12-12 00:49:07,google_pay,SUCCESS,11185.77,Braintree,TXN-5AAB42A745A208AE
PAY-AC7DB8BD,ORD-8B0E99B3,2022-04-02 18:45:12,debit_card,SUCCESS,461.29,Stripe,TXN-40FAE129302B0BB4
PAY-66C4A980,ORD-03F98199,2021-06-03 10:48:29,google_pay,REFUNDED,10544.05,PayPal,TXN-759542B49C009498
PAY-13139E76,ORD-7D55A365,2021-09-11 02:58:45,paypal,SUCCESS,7805.27,Braintree,TXN-ED4CF6EC7AA1F215
PAY-95B6AED9,ORD-91EC900A,2024-04-05 08:45:53,bank_transfer,SUCCESS,9134.5,Braintree,TXN-3B7DCA8D3C04C99D
PAY-9277D732,ORD-F7D5DC43,2023-11-23 20:28:43,paypal,SUCCESS,5810.43,PayPal,TXN-B538C43A62DB3293
PAY-4B32D5F0,ORD-266D8E9B,2023-06-09 10:51:59,bank_transfer,SUCCESS,9987.56,Stripe,TXN-1AA75A7D0137E2CE
PAY-E1AD73B0,ORD-4DB6D575,2021-03-01 03:23:22,credit_card,SUCCESS,5239.83,Adyen,TXN-2F35F2A4DE5FAACC
PAY-99BDE21C,ORD-89E558F1,2023-06-16 19:29:17,google_pay,SUCCESS,6361.56,PayPal,TXN-D52975E6D116B5AC
PAY-F3415427,ORD-95748A8C,2024-07-25 17:29:51,google_pay,SUCCESS,2854.93,PayPal,TXN-4AE1086809A52F42
PAY-3FCCF5D3,ORD-71A77FDF,2023-12-01 07:46:19,paypal,SUCCESS,2327.55,Stripe,TXN-EB817D195E3E41FC
PAY-49D6C4D9,ORD-582AFCF8,2021-09-28 07:06:31,credit_card,SUCCESS,20269.62,Adyen,TXN-D42611842D19EDC7
PAY-061FA3D4,ORD-5C9CFD4D,2021-06-25 16:50:05,buy_now_pay_later,REFUNDED,1806.95,Square,TXN-C19FAB609E44AC5C
PAY-277085CC,ORD-3B468BF0,2021-04-16 22:36:29,buy_now_pay_later,SUCCESS,12785.85,Square,TXN-8F1730598458D889
PAY-05FE6BAD,ORD-1D93DF8A,2021-09-16 10:10:36,credit_card,SUCCESS,2430.04,Square,TXN-2CD4B977AC90863F
PAY-D5D040DD,ORD-7B333492,2024-08-25 20:43:11,apple_pay,REFUNDED,11826.15,Braintree,TXN-7843F423AEBE52DB
PAY-1EDED467,ORD-6481F113,2021-02-27 00:27:11,debit_card,SUCCESS,13093.66,Stripe,TXN-72166E57FF274DC9
PAY-790542CB,ORD-5058B883,2023-07-23 12:56:33,debit_card,SUCCESS,15173.92,Adyen,TXN-A7A4BA40387D4C8A
PAY-C94D1B15,ORD-F6590746,2024-06-09 07:59:07,bank_transfer,SUCCESS,7995.42,Adyen,TXN-8F3E2A356F491932
PAY-6955BC4B,ORD-C008CAE0,2024-02-06 23:19:28,paypal,SUCCESS,5813.29,Stripe,TXN-39C146FCC3BB272D
PAY-E91BDB88,ORD-2361406E,2023-07-07 21:42:49,bank_transfer,SUCCESS,9955.29,Braintree,TXN-5760DDDA44E971F9
PAY-56D514E8,ORD-053E0B30,2023-03-16 13:18:08,paypal,SUCCESS,5765.47,Braintree,TXN-E7650099DDB84F46
PAY-D57B621B,ORD-6CC91760,2024-12-14 18:58:48,paypal,SUCCESS,12104.75,Square,TXN-D1F2C1E47392F740
PAY-F1FA44B7,ORD-5AB2D3A6,2024-03-15 04:18:44,google_pay,SUCCESS,4672.29,Square,TXN-D8FFB335C7034077
PAY-31B91F75,ORD-8EA57AD5,2022-05-11 14:42:52,apple_pay,SUCCESS,9938.4,Braintree,TXN-5C953921A5313871
PAY-455D8F39,ORD-0FD1C002,2024-04-26 02:13:54,paypal,SUCCESS,484.61,Braintree,TXN-11A9F3209681459B
PAY-7A7DD8AB,ORD-652610D9,2023-04-11 01:40:49,bank_transfer,SUCCESS,975.61,Square,TXN-394ECBCA774B8A85
PAY-CE98D620,ORD-0D00E392,2024-06-12 11:53:17,buy_now_pay_later,SUCCESS,19947.82,Adyen,TXN-DCD7122388222083
PAY-F88AF1A1,ORD-5EBA6B04,2023-03-18 00:04:38,buy_now_pay_later,SUCCESS,1279.95,Braintree,TXN-9C3BA3FA8E8564BC
PAY-F03FF34A,ORD-B286E20B,2021-12-06 09:25:09,paypal,SUCCESS,16388.81,Adyen,TXN-6BA4B7DB85A9F9A4
PAY-6590A2DB,ORD-C173558F,2024-10-15 06:07:55,bank_transfer,SUCCESS,2699.32,Square,TXN-2D5F8AFDAEF1DB78
PAY-F1A94F6F,ORD-9CAB8034,2023-06-29 17:36:25,credit_card,REFUNDED,3683.41,Braintree,TXN-CA9D0CDEA864F761
PAY-E2624C9E,ORD-DD824D1E,2021-01-06 10:56:58,apple_pay,SUCCESS,346.0,Stripe,TXN-5DD43745EAC6F60E
PAY-03F58D5C,ORD-B6384C73,2023-01-22 04:52:15,google_pay,SUCCESS,6669.23,Square,TXN-CFD031F608DFCA66
PAY-EE04BCEF,ORD-E996791D,2021-12-23 00:31:41,credit_card,SUCCESS,8446.71,Adyen,TXN-9C1808C331C51E87
PAY-07CEBA6D,ORD-7C163C74,2022-11-13 19:50:24,buy_now_pay_later,SUCCESS,1347.84,Braintree,TXN-DFFDE35A75A5698F
PAY-599E0BD1,ORD-F66F172B,2022-06-24 14:59:57,debit_card,SUCCESS,5287.49,Adyen,TXN-2082A9A3D7487620
PAY-72A69A70,ORD-47693126,2022-10-23 08:22:52,buy_now_pay_later,SUCCESS,14120.11,Stripe,TXN-59C96A67458B7C20
PAY-C79F8B80,ORD-84111D35,2022-10-05 04:03:38,credit_card,SUCCESS,4265.64,PayPal,TXN-1B3271C836D6F794
PAY-677CD533,ORD-C50B275D,2023-02-26 11:32:29,apple_pay,SUCCESS,7545.03,Stripe,TXN-DEED3B64AEAC3686
PAY-4AB48BAA,ORD-8549B1EE,2024-08-23 18:48:59,credit_card,SUCCESS,7342.48,Stripe,TXN-9377B35DA31663AF
PAY-DCF97325,ORD-64D3705A,2023-01-03 20:18:27,bank_transfer,SUCCESS,12404.3,Adyen,TXN-2F80C14C847C74B6
PAY-944D0032,ORD-F163EA69,2021-10-30 08:49:41,buy_now_pay_later,SUCCESS,9422.5,PayPal,TXN-1EFCD02AD4F60D1F
PAY-7C1503E2,ORD-B6B8E3F4,2024-08-29 21:40:29,buy_now_pay_later,SUCCESS,9750.25,Stripe,TXN-0A017875BE484DA7
PAY-34308453,ORD-902432E3,2024-11-30 11:15:33,debit_card,SUCCESS,13026.04,PayPal,TXN-99C7234D21365DBA
PAY-5D6C2106,ORD-8C5DB801,2024-02-22 01:21:33,debit_card,SUCCESS,16544.93,Stripe,TXN-887BAD89C14AE776
PAY-136B0665,ORD-A14D540D,2024-12-30 06:42:31,debit_card,SUCCESS,18347.59,Adyen,TXN-17116036D7336B1F
PAY-10EEC558,ORD-98F0C4A6,2022-03-09 23:34:39,google_pay,SUCCESS,1673.51,Stripe,TXN-34F2F49C1E8EFF99
PAY-B33413C6,ORD-6345CEB7,2021-05-19 10:04:58,credit_card,SUCCESS,7346.32,Stripe,TXN-F1B12D23BE99887C
PAY-842A900C,ORD-9C77F355,2024-03-30 13:48:20,debit_card,REFUNDED,9104.24,PayPal,TXN-941C203F6BE91829
PAY-924F6777,ORD-C330CC68,2022-08-13 12:56:17,google_pay,SUCCESS,9401.97,PayPal,TXN-F45B9AC2E73BA960
PAY-09657422,ORD-13EF515C,2021-11-28 07:42:13,credit_card,REFUNDED,11242.17,Stripe,TXN-7667D8D523E4196C
PAY-FEAFB60B,ORD-43FB8019,2024-09-12 02:33:30,paypal,REFUNDED,12265.85,Braintree,TXN-0ECFB51B39DCBB38
PAY-1BE4357B,ORD-E2B9263E,2023-04-23 11:03:15,paypal,SUCCESS,11068.24,Stripe,TXN-6BE685A018836010
PAY-4F6BED85,ORD-C028EAD7,2022-01-15 08:46:29,google_pay,SUCCESS,6112.09,Stripe,TXN-934C1C77E8BDA7AD
PAY-B069E4B0,ORD-D4C7D1F3,2021-12-22 17:03:29,buy_now_pay_later,SUCCESS,271.16,Stripe,TXN-CDF1F640895F0F3A
PAY-BA7CCB9B,ORD-9CFA35CF,2023-10-25 22:51:58,google_pay,SUCCESS,1569.16,PayPal,TXN-B514B814FBAAC920
PAY-D0B47215,ORD-7FF315DC,2024-06-06 09:39:18,debit_card,SUCCESS,5641.51,Braintree,TXN-99432CCB9257FCB3
PAY-ED5DEFEA,ORD-07AED861,2022-03-04 01:35:25,bank_transfer,SUCCESS,3419.85,Adyen,TXN-F11442B07A480D55
PAY-B32D8419,ORD-2638B88A,2021-06-16 19:38:47,credit_card,SUCCESS,4925.03,Braintree,TXN-FD6B0483099298DD
PAY-8D4C486C,ORD-E06B6E80,2024-07-10 13:04:58,paypal,SUCCESS,8745.54,Square,TXN-3A35D26185232E3D
PAY-4856CE8E,ORD-1A483E45,2022-12-06 19:05:47,paypal,SUCCESS,3398.29,Stripe,TXN-F7EEB9BAC2A16A9B
PAY-5C477261,ORD-5217E3D4,2023-06-15 10:04:08,google_pay,SUCCESS,5935.57,Adyen,TXN-0058D5D696A377D1
PAY-20BC49A2,ORD-5BE357CC,2022-05-23 21:13:52,debit_card,SUCCESS,4202.17,Braintree,TXN-DDEF39FA201E7AAD
PAY-35B6D75C,ORD-D288536C,2024-03-12 08:40:53,paypal,REFUNDED,10697.69,PayPal,TXN-79D59D921CEAA507
PAY-45BD2E39,ORD-D802809D,2022-05-04 21:13:57,buy_now_pay_later,SUCCESS,5175.27,Adyen,TXN-4F2E7A7E0153C38D
PAY-1B831A0C,ORD-AAA52335,2023-11-10 04:22:56,apple_pay,SUCCESS,10542.8,Braintree,TXN-ED8B66A6312095CE
PAY-1EDF80D3,ORD-2B31DBB7,2021-04-10 20:54:50,paypal,SUCCESS,1854.61,Stripe,TXN-3F0893A79B5F0BCE
PAY-72ABCEE6,ORD-15C98857,2023-11-10 20:54:57,debit_card,SUCCESS,12406.29,Stripe,TXN-8D4CE56CDC44C72F
PAY-F00BC5C0,ORD-29E6AD8D,2021-12-05 13:09:17,apple_pay,SUCCESS,9615.76,Adyen,TXN-684CD2F7EB81A397
PAY-B733F718,ORD-88C88307,2023-10-22 07:09:40,buy_now_pay_later,SUCCESS,51.84,Square,TXN-0017088882E9EADF
PAY-861CB898,ORD-BC748902,2022-02-04 08:11:50,buy_now_pay_later,SUCCESS,6877.33,Stripe,TXN-0DCF76C66ED46302
PAY-4F8016F0,ORD-C0E5D3F6,2023-09-29 03:58:54,google_pay,REFUNDED,5772.87,Square,TXN-4233EFE20D80FDD0
PAY-5AE4CCE2,ORD-26EA94E2,2022-01-22 21:21:49,paypal,REFUNDED,2201.52,Stripe,TXN-D555FBD615C48758
PAY-8C5857DB,ORD-E770ACE6,2023-06-01 02:48:41,buy_now_pay_later,SUCCESS,10129.2,Adyen,TXN-8A204DDB85198194
PAY-0663F107,ORD-EE4894BA,2023-09-19 04:06:49,debit_card,REFUNDED,23351.71,Braintree,TXN-A331348065098ECD
PAY-FC0AA0DC,ORD-B225AE7F,2023-12-29 03:03:53,paypal,SUCCESS,12634.21,Braintree,TXN-5185683ADDA73C02
PAY-B2E714AD,ORD-67F97075,2021-02-27 20:59:45,google_pay,SUCCESS,1828.73,Adyen,TXN-9343643BBC475D86
PAY-093C628F,ORD-C8E36843,2022-09-03 00:21:36,paypal,REFUNDED,2483.79,Braintree,TXN-EFEB344DAC7C1F88
PAY-6C7A6C22,ORD-10A2A2C0,2021-09-09 18:38:36,apple_pay,SUCCESS,442.21,Adyen,TXN-E36866343CBD59DC
PAY-60DF3744,ORD-8FDF1B4D,2024-02-14 11:37:44,debit_card,SUCCESS,4613.6,Braintree,TXN-15F90C038D6FBC64
PAY-EDBDA1FE,ORD-51695A3B,2022-10-05 07:07:19,buy_now_pay_later,SUCCESS,20690.66,Square,TXN-3D8AEA55D5280010
PAY-AF8B44A0,ORD-5BA4D0C2,2023-11-18 03:40:09,apple_pay,SUCCESS,7799.54,Stripe,TXN-21A7E1CB1E5381F5
PAY-39F5B4CE,ORD-7C1CC818,2023-01-18 16:02:05,buy_now_pay_later,SUCCESS,6036.05,Square,TXN-E5A4FD7030C0504D
PAY-04BE1834,ORD-CE25E4EE,2022-09-13 13:06:43,paypal,SUCCESS,19916.51,Stripe,TXN-C86EBB6A50CA9570
PAY-D57A5F02,ORD-0DC762E4,2021-02-06 04:15:05,credit_card,REFUNDED,7056.25,Braintree,TXN-A404D074819EDF6D
PAY-3E0D8AC7,ORD-1FC1412A,2022-05-05 16:53:10,google_pay,SUCCESS,4422.59,Braintree,TXN-385D0515B30EACE8
PAY-3CBDB8CF,ORD-381195F1,2023-03-23 05:57:15,buy_now_pay_later,SUCCESS,14131.37,Stripe,TXN-9F00869FCE75B5F0
PAY-891F150B,ORD-F08034A3,2021-02-23 08:25:00,google_pay,SUCCESS,10273.93,Square,TXN-5887AA42499FB283
PAY-F8E6426F,ORD-410E9E1C,2023-11-29 12:17:10,credit_card,SUCCESS,14386.64,Braintree,TXN-FB5E7368A71B6673
PAY-4DBB1B3C,ORD-4BEB3FFA,2024-02-04 05:10:20,paypal,SUCCESS,11980.96,Square,TXN-D6C8533E50ED5FB3
PAY-0C609339,ORD-539524DB,2024-05-28 16:11:08,debit_card,SUCCESS,3392.2,Braintree,TXN-FC6CDD0B271C2325
PAY-F9105D58,ORD-2EE9D899,2022-08-19 02:22:28,credit_card,SUCCESS,3746.51,Adyen,TXN-C6060260CADCA576
PAY-B1F92B25,ORD-8CA2011F,2022-06-05 05:36:59,buy_now_pay_later,SUCCESS,12992.6,Braintree,TXN-5DA18842114450AE
PAY-91375E57,ORD-4A1A4CF2,2022-04-16 03:00:45,credit_card,SUCCESS,15148.4,Square,TXN-7077A80F1CDB53A1
PAY-E11B92B7,ORD-CA7AB480,2022-11-08 15:41:34,paypal,SUCCESS,7163.52,Adyen,TXN-E83547CA4FCCC923
PAY-E0FE50B7,ORD-45D87222,2021-02-18 03:04:07,paypal,REFUNDED,13222.76,Braintree,TXN-725E8352381B246C
PAY-5ACCA350,ORD-D5909079,2021-02-08 02:00:44,google_pay,SUCCESS,16804.27,Adyen,TXN-7BB823B56F7C0868
PAY-26860825,ORD-A342C942,2024-11-12 10:11:34,google_pay,REFUNDED,3462.03,Stripe,TXN-5105D030E8A7061A
PAY-9CFF2858,ORD-4A7F6207,2022-01-09 08:29:22,buy_now_pay_later,REFUNDED,14981.31,Braintree,TXN-B8D03B506FFF8348
PAY-4E86C9DC,ORD-46B1BB5D,2023-09-01 09:25:01,paypal,SUCCESS,15928.15,Square,TXN-1B383C6429E72AD3
PAY-0711EA2E,ORD-E27DFB29,2024-12-14 12:16:14,paypal,SUCCESS,17750.97,Braintree,TXN-14E4B5245DAEAC1F
PAY-526F631C,ORD-8FBE58EE,2023-12-18 04:33:37,google_pay,SUCCESS,9281.94,Braintree,TXN-9274495CB7211582
PAY-BD58E0A3,ORD-54E694B6,2022-09-01 20:47:14,buy_now_pay_later,SUCCESS,10159.64,Braintree,TXN-2F3B03473AB8F796
PAY-89FBD124,ORD-FA6A15FC,2022-02-24 18:28:46,bank_transfer,SUCCESS,16378.0,Square,TXN-FE0ACCB06E068E73
PAY-9387A73B,ORD-7E50F797,2024-08-15 01:11:23,credit_card,SUCCESS,814.86,PayPal,TXN-8D814D8072D11B56
PAY-5DB244BD,ORD-870F47B9,2021-07-23 07:14:16,paypal,SUCCESS,4686.48,PayPal,TXN-CF4C3B0180092F6F
PAY-82F0ECD9,ORD-39D8A19E,2021-08-07 21:10:57,google_pay,SUCCESS,6860.46,Braintree,TXN-0883012A9441BAA7
PAY-CB4D1827,ORD-E5130611,2023-01-06 06:59:14,google_pay,SUCCESS,3503.69,Braintree,TXN-1DDDA6E1A9F22776
PAY-5EF3B158,ORD-5A8A8040,2021-02-02 07:57:33,apple_pay,SUCCESS,19149.66,PayPal,TXN-AAA407481509213E
PAY-0C7EA0F0,ORD-52F5A5AA,2023-05-27 01:53:19,paypal,SUCCESS,1922.88,Adyen,TXN-1F87A10702AEF895
PAY-8AF2816A,ORD-57C9787B,2022-04-25 13:03:15,debit_card,SUCCESS,16604.06,Square,TXN-12DD5D9772C8D1A8
PAY-88FC1609,ORD-CD35E0C2,2021-06-09 23:40:42,buy_now_pay_later,SUCCESS,1340.94,Braintree,TXN-0C07B365CAC45888
PAY-7A493BDF,ORD-82DA7379,2024-08-13 04:54:03,bank_transfer,SUCCESS,8474.47,Square,TXN-ED8C628410CE5342
PAY-3C65A332,ORD-59F70622,2023-01-19 04:08:56,bank_transfer,REFUNDED,14810.03,Adyen,TXN-E925EE4366B89AED
PAY-4368C904,ORD-F099BBFF,2024-06-29 03:43:16,bank_transfer,SUCCESS,8212.35,Braintree,TXN-BB7C7C3A3BA8CFF8
PAY-715F3856,ORD-09ADAE5D,2024-11-10 17:38:26,google_pay,SUCCESS,2870.24,Adyen,TXN-223903D72166D187
PAY-87702A84,ORD-1AF2CE64,2024-02-25 10:25:47,credit_card,SUCCESS,17926.84,Adyen,TXN-ED3160DE547F7CBD
PAY-F9CE0131,ORD-52E5F90B,2024-03-17 03:15:19,debit_card,SUCCESS,8708.19,Adyen,TXN-4B091D6F0D8BD58B
