review_id,product_id,customer_id,rating,review_title,review_body,review_date,helpful_votes,verified_purchase,sentiment_score
REV-03F357EF,PROD-F4EAD736,CUST-646DFDF4,5,Highly recommend,Rating 5/5 - Excellent experience.,2023-05-29,130,True,1.0
REV-E37A7980,PROD-AF006C8C,CUST-D1383C1F,4,Decent,Rating 4/5 - Excellent experience.,2023-08-24,47,False,0.5
REV-326E612D,PROD-9E907128,CUST-3A694590,5,Decent,Rating 5/5 - Excellent experience.,2024-03-31,27,True,1.0
REV-5219E378,PROD-BA601556,CUST-868B57F0,5,Perfect,Rating 5/5 - Excellent experience.,2021-10-16,115,True,1.0
REV-B2015411,PROD-92DE086C,CUST-D47E8222,5,Not as expected,Rating 5/5 - Excellent experience.,2024-07-31,114,True,1.0
REV-33E57F9F,PROD-A99B0544,CUST-8123D645,3,Great product!,Rating 3/5 - Average experience.,2024-08-30,32,True,0.0
REV-552A9422,PROD-4B7D7BE4,CUST-CC8B2129,5,Excellent quality,Rating 5/5 - Excellent experience.,2022-11-14,2,False,1.0
REV-DB935835,PROD-26C77702,CUST-3BCFA9B7,5,Decent,Rating 5/5 - Excellent experience.,2024-12-24,78,True,1.0
REV-2F62ED19,PROD-E4BA9477,CUST-96B7E9B1,3,Love it,Rating 3/5 - Average experience.,2024-10-21,43,True,0.0
REV-B3BF0725,PROD-BA6F4B0C,CUST-F38D198B,2,Good value,Rating 2/5 - Disappointing.,2021-03-28,41,True,-0.5
REV-77F54FDF,PROD-2EB8302A,CUST-E177EF3B,4,Great product!,Rating 4/5 - Excellent experience.,2022-01-19,1,True,0.5
REV-63F35724,PROD-23B0C382,CUST-850E45E5,2,Good value,Rating 2/5 - Disappointing.,2022-08-19,131,False,-0.5
REV-22637B80,PROD-6AE8B11E,CUST-B1556AF2,3,Could be better,Rating 3/5 - Average experience.,2024-12-21,121,True,0.0
REV-4A54EB8A,PROD-B86EDD66,CUST-ACB16780,5,Excellent quality,Rating 5/5 - Excellent experience.,2022-01-02,71,True,1.0
REV-4CBC2392,PROD-E98DE2FC,CUST-F8BD269C,4,Decent,Rating 4/5 - Excellent experience.,2023-10-24,109,False,0.5
REV-86D1988D,PROD-B6E22D0B,CUST-2227C2AC,5,Decent,Rating 5/5 - Excellent experience.,2023-11-01,0,False,1.0
REV-A3F8869F,PROD-8C5DA4F9,CUST-C085CC79,4,Love it,Rating 4/5 - Excellent experience.,2021-11-06,38,False,0.5
REV-DC417E34,PROD-2003C0BF,CUST-98B51158,5,Not as expected,Rating 5/5 - Excellent experience.,2023-02-17,66,True,1.0
REV-00A60F00,PROD-699D3C65,CUST-448E4B57,5,Great product!,Rating 5/5 - Excellent experience.,2024-03-25,49,True,1.0
REV-680FBC1D,PROD-9830B193,CUST-2382EDD7,4,Highly recommend,Rating 4/5 - Excellent experience.,2024-10-02,90,False,0.5
REV-FD8E8EE4,PROD-46E40FFE,CUST-4FCA2F39,5,Amazing!,Rating 5/5 - Excellent experience.,2021-08-16,142,True,1.0
REV-0A96D3F9,PROD-5A1C771F,CUST-54D4815C,1,Decent,Rating 1/5 - Disappointing.,2021-06-09,122,False,-1.0
REV-0C5A4C69,PROD-916ED3E1,CUST-850E45E5,4,Highly recommend,Rating 4/5 - Excellent experience.,2022-08-31,5,False,0.5
REV-FBDEAE94,PROD-794B3EF1,CUST-895C36CE,3,Amazing!,Rating 3/5 - Average experience.,2022-12-29,111,False,0.0
REV-FDBF8C6F,PROD-0C568A93,CUST-2DB23B36,4,Amazing!,Rating 4/5 - Excellent experience.,2023-11-06,122,True,0.5
REV-316AEACE,PROD-723AAB36,CUST-5944105C,4,Amazing!,Rating 4/5 - Excellent experience.,2024-06-06,47,False,0.5
REV-B15ED82B,PROD-4673D7CE,CUST-F97328D0,5,Perfect,Rating 5/5 - Excellent experience.,2023-07-16,2,True,1.0
REV-42ABF7FC,PROD-FF755565,CUST-D19C55F2,5,Excellent quality,Rating 5/5 - Excellent experience.,2021-03-16,40,False,1.0
REV-F1C6C00E,PROD-3B364654,CUST-10446E64,5,Excellent quality,Rating 5/5 - Excellent experience.,2021-04-07,126,False,1.0
REV-AD67B0CC,PROD-B44D694A,CUST-9222C309,3,Amazing!,Rating 3/5 - Average experience.,2024-07-24,133,True,0.0
REV-445283D3,PROD-C019937A,CUST-68E737AD,5,Perfect,Rating 5/5 - Excellent experience.,2023-02-16,81,False,1.0
REV-672E80CC,PROD-D525FACF,CUST-22860447,3,Love it,Rating 3/5 - Average experience.,2021-11-02,139,False,0.0
REV-EB075EDC,PROD-F34FDC28,CUST-3524DD11,3,Great product!,Rating 3/5 - Average experience.,2023-03-24,137,True,0.0
REV-B2C99481,PROD-916ED3E1,CUST-4AF8A101,3,Amazing!,Rating 3/5 - Average experience.,2023-03-28,111,True,0.0
REV-F4CED4B5,PROD-F525D196,CUST-DB461798,5,Perfect,Rating 5/5 - Excellent experience.,2023-05-22,41,True,1.0
REV-9DF4B9C5,PROD-83010660,CUST-75DC85FB,5,Love it,Rating 5/5 - Excellent experience.,2024-01-19,4,False,1.0
REV-98D8D426,PROD-D81A8A9B,CUST-EC53EF61,3,Decent,Rating 3/5 - Average experience.,2022-02-09,67,True,0.0
REV-EE0F03F3,PROD-A84415F4,CUST-82A4E695,5,Good value,Rating 5/5 - Excellent experience.,2022-04-22,28,True,1.0
REV-A819124C,PROD-605675A7,CUST-13796AD6,4,Not as expected,Rating 4/5 - Excellent experience.,2023-02-15,53,False,0.5
REV-81E7CD9D,PROD-D2AB3395,CUST-08616EA2,4,Decent,Rating 4/5 - Excellent experience.,2022-07-04,55,True,0.5
REV-59A3D7E1,PROD-6E8CB919,CUST-E5290D29,4,Could be better,Rating 4/5 - Excellent experience.,2023-09-11,63,True,0.5
REV-ED405F52,PROD-683DCBFD,CUST-DC4AB449,3,Love it,Rating 3/5 - Average experience.,2024-06-24,78,True,0.0
REV-59D99634,PROD-9DFC6122,CUST-FF104D26,4,Excellent quality,Rating 4/5 - Excellent experience.,2021-05-22,123,True,0.5
REV-E534BA26,PROD-A92A6652,CUST-9C7474ED,3,Great product!,Rating 3/5 - Average experience.,2021-04-23,101,False,0.0
REV-F76B4A78,PROD-29D7E411,CUST-10D427A6,5,Decent,Rating 5/5 - Excellent experience.,2024-01-06,128,True,1.0
REV-A33DC65D,PROD-D00D12ED,CUST-E51AA39E,5,Amazing!,Rating 5/5 - Excellent experience.,2022-12-30,45,True,1.0
REV-8E06ECBE,PROD-67071DCC,CUST-6321198B,4,Amazing!,Rating 4/5 - Excellent experience.,2022-05-15,22,True,0.5
REV-87CF2F1C,PROD-99CFFE06,CUST-F224987D,5,Love it,Rating 5/5 - Excellent experience.,2022-09-15,125,True,1.0
REV-75DEB995,PROD-1F869A7E,CUST-E15CD080,3,Not as expected,Rating 3/5 - Average experience.,2021-05-19,14,False,0.0
REV-5AC853AE,PROD-8EB5B176,CUST-60D8D34B,5,Highly recommend,Rating 5/5 - Excellent experience.,2022-08-19,44,True,1.0
REV-82B33452,PROD-38C0AEEE,CUST-CDDFE317,4,Great product!,Rating 4/5 - Excellent experience.,2022-02-26,41,True,0.5
REV-F51EBB03,PROD-A7718461,CUST-7E06496F,1,Perfect,Rating 1/5 - Disappointing.,2024-01-29,138,False,-1.0
REV-31A1263E,PROD-4648C2D1,CUST-BB0FD705,3,Could be better,Rating 3/5 - Average experience.,2023-04-08,50,True,0.0
REV-198DB46D,PROD-C3195557,CUST-D9F4A662,4,Perfect,Rating 4/5 - Excellent experience.,2024-09-26,105,False,0.5
REV-5F4F5513,PROD-A7EDC3A6,CUST-D5AFC8AB,5,Excellent quality,Rating 5/5 - Excellent experience.,2021-11-04,131,True,1.0
REV-E95DE3FB,PROD-D7EAC29E,CUST-F1839B83,5,Highly recommend,Rating 5/5 - Excellent experience.,2024-03-22,148,False,1.0
REV-AE080192,PROD-23A40B66,CUST-5F7E0D4D,5,Amazing!,Rating 5/5 - Excellent experience.,2021-08-13,2,False,1.0
REV-2B84AA67,PROD-34353985,CUST-0CA1DFA9,5,Excellent quality,Rating 5/5 - Excellent experience.,2021-11-13,97,True,1.0
REV-E32070FA,PROD-B6DB3E64,CUST-F6AA19CB,5,Perfect,Rating 5/5 - Excellent experience.,2023-01-03,93,False,1.0
REV-D585DB3F,PROD-3C401A82,CUST-9C7474ED,5,Good value,Rating 5/5 - Excellent experience.,2022-05-08,21,False,1.0
REV-070A8C83,PROD-FB33BC6F,CUST-524732F4,1,Not as expected,Rating 1/5 - Disappointing.,2022-10-07,52,True,-1.0
REV-55E6BD38,PROD-D4EF4EF8,CUST-A36178D5,4,Perfect,Rating 4/5 - Excellent experience.,2024-06-11,47,True,0.5
REV-1776CDD7,PROD-0E0BDD2E,CUST-E0A3ABAC,3,Great product!,Rating 3/5 - Average experience.,2022-11-18,109,True,0.0
REV-A4F7E131,PROD-9DFC6122,CUST-AE3FA093,2,Perfect,Rating 2/5 - Disappointing.,2022-10-11,116,True,-0.5
REV-0ACCB769,PROD-9032E43D,CUST-66B26ED8,5,Not as expected,Rating 5/5 - Excellent experience.,2024-01-15,101,True,1.0
REV-629B4F6C,PROD-A1DCCD3E,CUST-3955EA25,2,Decent,Rating 2/5 - Disappointing.,2023-04-26,104,False,-0.5
REV-001111C4,PROD-0C568A93,CUST-2CC1C6CD,5,Love it,Rating 5/5 - Excellent experience.,2022-05-02,146,True,1.0
REV-A2356B1A,PROD-3532734E,CUST-A0B9B3EA,4,Highly recommend,Rating 4/5 - Excellent experience.,2022-09-26,38,True,0.5
REV-81A24085,PROD-A6340442,CUST-D12270F9,2,Amazing!,Rating 2/5 - Disappointing.,2021-03-16,15,True,-0.5
REV-BF3E4FFD,PROD-A0CFD68A,CUST-AEE87B96,3,Decent,Rating 3/5 - Average experience.,2024-11-26,48,False,0.0
REV-4C272906,PROD-78919B32,CUST-349CC23B,5,Love it,Rating 5/5 - Excellent experience.,2022-01-04,104,False,1.0
REV-F20781D4,PROD-77F2AD22,CUST-4D942E32,5,Decent,Rating 5/5 - Excellent experience.,2023-10-23,54,False,1.0
REV-CF2DC9CC,PROD-6AE8B11E,CUST-CC034CBB,5,Great product!,Rating 5/5 - Excellent experience.,2021-12-06,91,False,1.0
REV-2A62FFC1,PROD-38C0AEEE,CUST-0E885BA3,5,Love it,Rating 5/5 - Excellent experience.,2024-04-25,133,True,1.0
REV-A661DEE0,PROD-7A866F74,CUST-6EEEF306,2,Great product!,Rating 2/5 - Disappointing.,2022-02-14,92,False,-0.5
REV-8E00A15C,PROD-E2060AE2,CUST-88C789BC,4,Amazing!,Rating 4/5 - Excellent experience.,2022-06-09,110,True,0.5
REV-08F057DB,PROD-FB33BC6F,CUST-A99846DB,5,Perfect,Rating 5/5 - Excellent experience.,2023-01-08,61,True,1.0
REV-16D4F79D,PROD-858AB4F9,CUST-406B0DF9,5,Excellent quality,Rating 5/5 - Excellent experience.,2024-03-11,85,False,1.0
REV-79F25077,PROD-30886F93,CUST-C4434CD9,4,Could be better,Rating 4/5 - Excellent experience.,2022-07-28,99,False,0.5
REV-1C62C610,PROD-F6CD5521,CUST-95302C8E,3,Could be better,Rating 3/5 - Average experience.,2023-12-15,42,True,0.0
REV-5D717EA0,PROD-DA6770E4,CUST-59D05B86,5,Decent,Rating 5/5 - Excellent experience.,2023-12-02,128,True,1.0
REV-7221A32E,PROD-D7EAC29E,CUST-F4D30006,5,Perfect,Rating 5/5 - Excellent experience.,2021-02-08,127,True,1.0
REV-18B2FCAA,PROD-DA6770E4,CUST-0E885BA3,5,Love it,Rating 5/5 - Excellent experience.,2022-07-21,23,True,1.0
REV-309B20A3,PROD-3C401A82,CUST-26E37A08,5,Love it,Rating 5/5 - Excellent experience.,2023-04-27,29,False,1.0
REV-C894ECCD,PROD-57AAFE6B,CUST-760DA97E,3,Could be better,Rating 3/5 - Average experience.,2023-05-29,6,False,0.0
REV-3C0F92DD,PROD-7FF8BD17,CUST-DBD0B45E,4,Amazing!,Rating 4/5 - Excellent experience.,2021-09-27,51,True,0.5
REV-0AC633B9,PROD-2B3FA0E2,CUST-D3040B5D,1,Love it,Rating 1/5 - Disappointing.,2022-01-16,36,True,-1.0
REV-FCCDEE9E,PROD-4648C2D1,CUST-B166F8B4,4,Decent,Rating 4/5 - Excellent experience.,2024-11-30,95,True,0.5
REV-7AA53BD3,PROD-23B0C382,CUST-425F4E6E,5,Could be better,Rating 5/5 - Excellent experience.,2023-04-12,62,False,1.0
REV-D27BC277,PROD-72F4CD1A,CUST-D1A43761,5,Amazing!,Rating 5/5 - Excellent experience.,2022-11-26,101,True,1.0
REV-239E0055,PROD-224FA142,CUST-04EC087F,5,Decent,Rating 5/5 - Excellent experience.,2023-10-07,50,True,1.0
REV-099DB52B,PROD-462CD125,CUST-B6FDC6D2,4,Perfect,Rating 4/5 - Excellent experience.,2023-05-09,37,True,0.5
REV-10661358,PROD-E1B85E7E,CUST-F219CC51,4,Could be better,Rating 4/5 - Excellent experience.,2023-01-23,126,False,0.5
REV-975645AF,PROD-6A196176,CUST-F20975E7,3,Decent,Rating 3/5 - Average experience.,2021-01-12,86,True,0.0
REV-E28CAD2F,PROD-0AD471E3,CUST-47C39AC5,2,Perfect,Rating 2/5 - Disappointing.,2023-05-20,43,True,-0.5
REV-AA6FAA8E,PROD-FD2F6F8B,CUST-84D3C2AB,1,Highly recommend,Rating 1/5 - Disappointing.,2023-05-09,69,True,-1.0
REV-5129A347,PROD-C6C6600F,CUST-425F4E6E,5,Highly recommend,Rating 5/5 - Excellent experience.,2024-11-28,76,True,1.0
REV-AE0DEA7E,PROD-E4E6FB9B,CUST-67FC867B,2,Highly recommend,Rating 2/5 - Disappointing.,2024-01-14,63,True,-0.5
REV-A2CEC728,PROD-8C89FAEE,CUST-54AFA383,5,Amazing!,Rating 5/5 - Excellent experience.,2022-02-10,11,True,1.0
REV-FFBEB594,PROD-6535BB32,CUST-116858BE,5,Decent,Rating 5/5 - Excellent experience.,2022-05-02,17,True,1.0
REV-616FD30F,PROD-E0092F88,CUST-13587D1E,1,Love it,Rating 1/5 - Disappointing.,2023-05-14,133,False,-1.0
REV-2CD3BB19,PROD-7A866F74,CUST-0F3D0374,4,Excellent quality,Rating 4/5 - Excellent experience.,2023-04-30,141,True,0.5
REV-829AFCDF,PROD-36B94C27,CUST-617D6F0C,5,Amazing!,Rating 5/5 - Excellent experience.,2021-09-23,132,False,1.0
REV-AAB2C6CE,PROD-23A40B66,CUST-215DE66A,5,Perfect,Rating 5/5 - Excellent experience.,2021-06-29,148,True,1.0
REV-BBA82C2A,PROD-DBC7122D,CUST-71727A8B,4,Excellent quality,Rating 4/5 - Excellent experience.,2024-09-02,82,True,0.5
REV-67027D8B,PROD-A84415F4,CUST-59BE6A4F,2,Excellent quality,Rating 2/5 - Disappointing.,2024-05-06,133,True,-0.5
REV-61D225B2,PROD-DD5F8062,CUST-B2AFFC91,2,Amazing!,Rating 2/5 - Disappointing.,2024-12-30,68,True,-0.5
REV-03D96FD2,PROD-2A944186,CUST-16EBBC2D,5,Perfect,Rating 5/5 - Excellent experience.,2022-02-11,23,True,1.0
REV-C394B1D4,PROD-06072383,CUST-97E52086,5,Love it,Rating 5/5 - Excellent experience.,2022-07-19,125,True,1.0
REV-BF670D5C,PROD-81DC308A,CUST-2FA6E3FF,4,Good value,Rating 4/5 - Excellent experience.,2021-04-01,116,True,0.5
REV-D1B232C4,PROD-159921DB,CUST-5C073D11,5,Excellent quality,Rating 5/5 - Excellent experience.,2024-10-24,0,False,1.0
REV-E0D3AD40,PROD-26C77702,CUST-C6F09A14,5,Good value,Rating 5/5 - Excellent experience.,2023-04-01,62,False,1.0
REV-537C9118,PROD-1F4ED969,CUST-2D841E27,4,Love it,Rating 4/5 - Excellent experience.,2024-03-01,141,True,0.5
REV-54945A80,PROD-D24F142D,CUST-32CE1911,3,Perfect,Rating 3/5 - Average experience.,2023-10-29,70,False,0.0
REV-ED19C244,PROD-CF98F1CA,CUST-9C3EBAEE,4,Love it,Rating 4/5 - Excellent experience.,2023-06-22,73,True,0.5
REV-BFB74243,PROD-46E40FFE,CUST-10666F62,4,Could be better,Rating 4/5 - Excellent experience.,2022-05-13,126,False,0.5
REV-366D35DA,PROD-36B94C27,CUST-5361E17C,5,Highly recommend,Rating 5/5 - Excellent experience.,2022-04-04,89,True,1.0
REV-0184EF99,PROD-183C791B,CUST-7496ADB4,4,Amazing!,Rating 4/5 - Excellent experience.,2023-05-25,31,False,0.5
REV-CF146C32,PROD-605675A7,CUST-C07AA53A,3,Decent,Rating 3/5 - Average experience.,2024-09-10,75,True,0.0
REV-D684C398,PROD-4D812C50,CUST-F67980A6,5,Great product!,Rating 5/5 - Excellent experience.,2024-12-01,125,False,1.0
REV-318571F2,PROD-34E64CDD,CUST-CF701A19,1,Highly recommend,Rating 1/5 - Disappointing.,2024-08-22,71,True,-1.0
REV-63732C10,PROD-02F8BF6A,CUST-3DE09106,4,Excellent quality,Rating 4/5 - Excellent experience.,2023-09-16,22,True,0.5
REV-C221A269,PROD-013F85A6,CUST-2D82896C,4,Amazing!,Rating 4/5 - Excellent experience.,2024-03-28,135,False,0.5
REV-98F3A867,PROD-781CBE65,CUST-22BAAEF9,5,Amazing!,Rating 5/5 - Excellent experience.,2024-12-24,50,True,1.0
REV-BBFC7B5E,PROD-E634AAC1,CUST-B4FA7CD3,4,Perfect,Rating 4/5 - Excellent experience.,2022-03-17,100,True,0.5
REV-0F96783A,PROD-0CF2B827,CUST-244C1E07,5,Amazing!,Rating 5/5 - Excellent experience.,2022-02-12,114,True,1.0
REV-2F5E305C,PROD-9EC82AFF,CUST-CA1E93E1,3,Amazing!,Rating 3/5 - Average experience.,2024-04-21,140,True,0.0
REV-4451A2FC,PROD-F1AEA1BD,CUST-4F724A19,3,Excellent quality,Rating 3/5 - Average experience.,2024-01-05,58,True,0.0
REV-B5FA9C76,PROD-35337371,CUST-912A5720,1,Perfect,Rating 1/5 - Disappointing.,2023-01-16,0,True,-1.0
REV-326C6B88,PROD-D9033170,CUST-2487C8BE,5,Amazing!,Rating 5/5 - Excellent experience.,2021-01-28,91,False,1.0
REV-69F9B96D,PROD-BAD9617B,CUST-06548A81,4,Amazing!,Rating 4/5 - Excellent experience.,2024-12-01,12,False,0.5
REV-89040CB2,PROD-6DE6B716,CUST-9579B754,4,Amazing!,Rating 4/5 - Excellent experience.,2021-07-24,75,True,0.5
REV-5C36D255,PROD-E3AB59B9,CUST-A50A3660,4,Excellent quality,Rating 4/5 - Excellent experience.,2023-09-04,32,True,0.5
REV-3544FA62,PROD-EA6BDC4E,CUST-262D775E,5,Not as expected,Rating 5/5 - Excellent experience.,2023-01-17,52,False,1.0
REV-900417D2,PROD-2B8DC231,CUST-2A9B9F46,2,Excellent quality,Rating 2/5 - Disappointing.,2023-04-03,3,False,-0.5
REV-8D1FDF89,PROD-ECC2D989,CUST-CF701A19,4,Good value,Rating 4/5 - Excellent experience.,2023-05-10,72,True,0.5
REV-A3FF2DCA,PROD-9E907128,CUST-3CAD7C01,4,Great product!,Rating 4/5 - Excellent experience.,2021-11-19,29,True,0.5
REV-A2BF01B0,PROD-FDD3A85F,CUST-4D2089F1,5,Good value,Rating 5/5 - Excellent experience.,2024-08-09,102,False,1.0
REV-BE437D67,PROD-29D7E411,CUST-6A1A14CF,4,Love it,Rating 4/5 - Excellent experience.,2024-11-24,25,False,0.5
REV-FFC32652,PROD-1C2E5ADD,CUST-D1BA5726,4,Good value,Rating 4/5 - Excellent experience.,2021-07-19,60,False,0.5
REV-BE696991,PROD-AE48DC6D,CUST-565A4671,4,Great product!,Rating 4/5 - Excellent experience.,2023-09-24,14,False,0.5
REV-BE75F54B,PROD-592BEFCF,CUST-12C474EA,4,Highly recommend,Rating 4/5 - Excellent experience.,2023-06-17,140,False,0.5
REV-21ED8175,PROD-A1B65234,CUST-448E4B57,2,Good value,Rating 2/5 - Disappointing.,2022-10-04,21,True,-0.5
REV-E0F3AA4C,PROD-FB1C50E2,CUST-FEFE25E7,3,Highly recommend,Rating 3/5 - Average experience.,2022-04-16,146,True,0.0
REV-38374D9F,PROD-9830B193,CUST-46E85528,4,Decent,Rating 4/5 - Excellent experience.,2023-11-30,117,True,0.5
REV-C62BBBAB,PROD-89A4D7DE,CUST-D51117DB,3,Highly recommend,Rating 3/5 - Average experience.,2023-04-06,21,True,0.0
REV-FA28BFCF,PROD-5C43BEF4,CUST-5927C5C1,5,Not as expected,Rating 5/5 - Excellent experience.,2023-11-04,139,True,1.0
REV-7AF494E8,PROD-6535BB32,CUST-8F5CCA6D,3,Amazing!,Rating 3/5 - Average experience.,2024-07-18,30,True,0.0
REV-F0B9BB95,PROD-954FC23A,CUST-8FEC41A0,4,Not as expected,Rating 4/5 - Excellent experience.,2024-01-14,40,False,0.5
REV-28581B0E,PROD-D7C77286,CUST-B3333DA9,5,Not as expected,Rating 5/5 - Excellent experience.,2023-11-18,50,False,1.0
REV-466089B2,PROD-4D7F3CB2,CUST-B9358527,2,Perfect,Rating 2/5 - Disappointing.,2022-06-26,150,True,-0.5
REV-349CF884,PROD-FA33E31B,CUST-551E5C51,3,Perfect,Rating 3/5 - Average experience.,2023-10-15,1,False,0.0
REV-269A0802,PROD-06B21EC7,CUST-5261D5CB,5,Decent,Rating 5/5 - Excellent experience.,2024-08-02,10,True,1.0
REV-ACA44B0F,PROD-4B7D7BE4,CUST-060709F3,3,Could be better,Rating 3/5 - Average experience.,2021-06-24,136,True,0.0
REV-53CBA756,PROD-9FA3B159,CUST-36FF6396,3,Love it,Rating 3/5 - Average experience.,2023-11-28,78,False,0.0
REV-5A1E9DD9,PROD-E3AB59B9,CUST-2227C2AC,3,Great product!,Rating 3/5 - Average experience.,2024-12-06,57,True,0.0
REV-492E40FE,PROD-D81A8A9B,CUST-773FB4D8,4,Amazing!,Rating 4/5 - Excellent experience.,2022-04-13,131,True,0.5
REV-683270AE,PROD-E70CB852,CUST-E295329A,5,Great product!,Rating 5/5 - Excellent experience.,2022-02-20,92,True,1.0
REV-DA65ECC5,PROD-9032E43D,CUST-B0311688,3,Highly recommend,Rating 3/5 - Average experience.,2022-02-03,97,True,0.0
REV-D52BB674,PROD-D86B458C,CUST-E5013AD8,5,Perfect,Rating 5/5 - Excellent experience.,2021-09-12,45,True,1.0
REV-7D1093E4,PROD-EC419B43,CUST-3DCD311B,5,Excellent quality,Rating 5/5 - Excellent experience.,2022-02-10,10,True,1.0
REV-3F26FDDF,PROD-69E3831B,CUST-F7956629,5,Not as expected,Rating 5/5 - Excellent experience.,2022-05-06,49,True,1.0
REV-F6B7BA12,PROD-EA6BDC4E,CUST-A06765E7,4,Decent,Rating 4/5 - Excellent experience.,2021-04-25,117,False,0.5
REV-288B03EA,PROD-781CBE65,CUST-8C704EB5,5,Amazing!,Rating 5/5 - Excellent experience.,2023-08-22,135,True,1.0
REV-2B0C3912,PROD-72F4CD1A,CUST-F8F0396E,5,Excellent quality,Rating 5/5 - Excellent experience.,2022-12-31,42,False,1.0
REV-52069BA7,PROD-46C40F88,CUST-375DE812,4,Decent,Rating 4/5 - Excellent experience.,2021-07-19,133,False,0.5
REV-EB45087C,PROD-0FAC2855,CUST-7CEB7C2C,5,Decent,Rating 5/5 - Excellent experience.,2023-06-06,132,False,1.0
REV-F998839D,PROD-B44D694A,CUST-C87AD460,5,Highly recommend,Rating 5/5 - Excellent experience.,2022-04-21,69,False,1.0
REV-66F26611,PROD-44412F54,CUST-7B46DC5B,5,Decent,Rating 5/5 - Excellent experience.,2023-12-08,83,True,1.0
REV-73C34E5F,PROD-79A38775,CUST-D20B7990,5,Great product!,Rating 5/5 - Excellent experience.,2022-11-08,17,False,1.0
REV-A5F79DF2,PROD-C8AFAD52,CUST-110F5DBF,5,Great product!,Rating 5/5 - Excellent experience.,2022-04-14,9,False,1.0
REV-5B6EBF4F,PROD-18E7ED70,CUST-0777FE3A,5,Amazing!,Rating 5/5 - Excellent experience.,2021-12-25,146,True,1.0
REV-B8D66DA5,PROD-9E907128,CUST-215F39AB,5,Decent,Rating 5/5 - Excellent experience.,2022-11-23,84,False,1.0
REV-D786D589,PROD-4D9D3666,CUST-6CC53879,3,Perfect,Rating 3/5 - Average experience.,2022-01-10,11,True,0.0
REV-C0BAEB8A,PROD-CCE3AA6C,CUST-C4CEAB97,4,Decent,Rating 4/5 - Excellent experience.,2022-09-07,53,False,0.5
REV-80F0B583,PROD-1E3BB84E,CUST-6EA8F638,5,Great product!,Rating 5/5 - Excellent experience.,2021-11-16,67,False,1.0
REV-C963D5E8,PROD-5953721D,CUST-C89A71EE,3,Decent,Rating 3/5 - Average experience.,2022-03-24,103,True,0.0
REV-4D1FB473,PROD-FB1C50E2,CUST-EF6EF8FC,5,Decent,Rating 5/5 - Excellent experience.,2024-08-30,87,True,1.0
REV-3F5128B6,PROD-EBAC9754,CUST-AB5AD6D4,2,Amazing!,Rating 2/5 - Disappointing.,2024-06-07,76,True,-0.5
REV-570B7B9C,PROD-D42E8472,CUST-FADA2235,1,Could be better,Rating 1/5 - Disappointing.,2021-12-31,130,True,-1.0
REV-2764E076,PROD-C3195557,CUST-55723B7C,5,Good value,Rating 5/5 - Excellent experience.,2022-04-01,83,True,1.0
REV-B1F1DA98,PROD-BD3F5057,CUST-E2F42BC8,4,Love it,Rating 4/5 - Excellent experience.,2021-09-15,19,True,0.5
REV-CF36021E,PROD-D10F64A1,CUST-108F1A77,3,Great product!,Rating 3/5 - Average experience.,2024-11-11,130,True,0.0
REV-5AF25909,PROD-B6E22D0B,CUST-49120A7A,4,Good value,Rating 4/5 - Excellent experience.,2022-12-28,41,True,0.5
REV-8F387349,PROD-2003C0BF,CUST-B7FC4CF6,5,Excellent quality,Rating 5/5 - Excellent experience.,2024-12-24,1,True,1.0
REV-CB829426,PROD-A0566A72,CUST-059EE675,3,Could be better,Rating 3/5 - Average experience.,2024-05-11,141,True,0.0
REV-70A4AF9B,PROD-6DE6B716,CUST-3ABD4829,4,Love it,Rating 4/5 - Excellent experience.,2024-03-01,87,True,0.5
REV-F22FF777,PROD-D42E8472,CUST-0F90974A,5,Amazing!,Rating 5/5 - Excellent experience.,2021-05-07,65,False,1.0
REV-26E64BDE,PROD-E2060AE2,CUST-C6D4894D,5,Could be better,Rating 5/5 - Excellent experience.,2021-06-04,70,False,1.0
REV-D81BFAA4,PROD-FB33BC6F,CUST-6F11914B,4,Decent,Rating 4/5 - Excellent experience.,2024-12-05,149,False,0.5
REV-0D062B9F,PROD-319DADDF,CUST-7AD3FC64,4,Good value,Rating 4/5 - Excellent experience.,2022-03-29,117,True,0.5
REV-A266DB21,PROD-48DBF318,CUST-0DE21901,1,Highly recommend,Rating 1/5 - Disappointing.,2024-02-13,102,False,-1.0
REV-9476DA3F,PROD-40D2014D,CUST-DDF06CB9,5,Decent,Rating 5/5 - Excellent experience.,2022-08-17,54,True,1.0
REV-0950A337,PROD-F7A31305,CUST-091B3660,4,Decent,Rating 4/5 - Excellent experience.,2021-09-12,62,True,0.5
REV-938406E3,PROD-8CDC0B0A,CUST-33DB8884,5,Could be better,Rating 5/5 - Excellent experience.,2022-10-26,23,False,1.0
REV-453A79C9,PROD-C72A2A20,CUST-3C835710,5,Perfect,Rating 5/5 - Excellent experience.,2022-06-29,65,True,1.0
REV-CDF25700,PROD-6480ED89,CUST-792C9999,3,Excellent quality,Rating 3/5 - Average experience.,2024-03-10,103,False,0.0
REV-FB0421EB,PROD-5512D156,CUST-6C64D35A,2,Love it,Rating 2/5 - Disappointing.,2022-06-03,15,False,-0.5
REV-A8C5B921,PROD-32424786,CUST-0A4B1B99,5,Amazing!,Rating 5/5 - Excellent experience.,2022-10-20,7,True,1.0
