order_id,customer_id,order_date,status,shipping_method,shipping_cost,discount_amount,tax_amount,total_amount,currency,channel,net_revenue
ORD-597CEE16,CUST-6F351084,2023-03-28 07:19:13,COMPLETED,Standard,0.0,530.26,381.79,5154.12,USD,mobile_app,4623.86
ORD-8809D796,CUST-6B6B2546,2022-01-18 03:51:45,SHIPPED,Overnight,9.99,320.48,487.13,6586.22,USD,marketplace,6255.75
ORD-B07BB7A3,CUST-5E1D9ECD,2023-10-12 01:41:56,PENDING,Click & Collect,9.99,0.0,410.18,5547.47,USD,social,5537.48
ORD-CE6170AC,CUST-F4D30006,2023-06-28 01:09:58,COMPLETED,Click & Collect,0.0,2221.35,1599.37,21591.51,USD,marketplace,19370.16
ORD-CC32914C,CUST-3B0F83CD,2023-11-30 15:48:28,REFUNDED,Overnight,0.0,183.55,278.99,3766.42,USD,social,3582.87
ORD-29ACE80C,CUST-72585A88,2023-08-13 17:18:21,PROCESSING,Overnight,4.99,834.89,601.12,8120.15,USD,marketplace,7280.27
ORD-94F0BC56,CUST-89D7D239,2024-12-07 07:28:03,CANCELLED,Standard,0.0,0.0,452.53,6109.18,USD,mobile_app,6109.18
ORD-DBA91C5F,CUST-A1DF686C,2022-05-30 19:25:34,REFUNDED,Standard,0.0,0.0,863.06,11651.36,USD,social,11651.36
ORD-A43BDC0E,CUST-B659B98E,2022-07-13 11:08:54,REFUNDED,Express,4.99,582.87,419.67,5670.51,USD,email_campaign,5082.65
ORD-F461B5A0,CUST-A36E2B19,2021-10-25 08:20:50,COMPLETED,Overnight,9.99,725.59,1102.9,14899.1,USD,web,14163.52
ORD-F0D26D79,CUST-4D81286C,2021-11-24 20:39:16,COMPLETED,Overnight,0.0,656.44,997.78,13470.09,USD,email_campaign,12813.65
ORD-E90FB545,CUST-76D253AD,2022-08-09 08:23:53,COMPLETED,Standard,14.99,0.0,571.8,7734.34,USD,mobile_app,7719.35
ORD-A398D853,CUST-77272A18,2021-11-19 18:03:33,PROCESSING,Free Shipping,14.99,138.58,210.64,2858.68,USD,web,2705.11
ORD-2953360A,CUST-51D10D55,2024-05-25 09:10:08,PENDING,Free Shipping,0.0,692.8,498.81,6733.99,USD,mobile_app,6041.19
ORD-92755E20,CUST-6F84C413,2023-08-31 08:43:23,PENDING,Overnight,4.99,290.01,440.82,5956.02,USD,email_campaign,5661.02
ORD-70CC74AE,CUST-EDB4F1D6,2022-01-07 06:24:44,COMPLETED,Click & Collect,14.99,0.0,556.1,7522.36,USD,marketplace,7507.37
ORD-A22735DD,CUST-CE9BC7BF,2022-03-04 06:33:23,PROCESSING,Click & Collect,4.99,0.0,272.9,3689.09,USD,marketplace,3684.1
ORD-D395CBBC,CUST-77D7E248,2024-08-11 08:09:42,PENDING,Standard,9.99,0.0,580.96,7852.95,USD,web,7842.96
ORD-25E3735E,CUST-24761E4F,2023-05-18 05:53:33,COMPLETED,Express,9.99,0.0,392.76,5312.29,USD,marketplace,5302.3
ORD-C0C04524,CUST-2382EDD7,2023-07-16 14:13:22,COMPLETED,Click & Collect,0.0,0.0,157.97,2132.55,USD,marketplace,2132.55
ORD-8FF1BE9A,CUST-FAEAA15F,2024-08-24 14:19:32,COMPLETED,Express,9.99,0.0,816.11,11027.48,USD,marketplace,11017.49
ORD-54CA46E1,CUST-6C8B1607,2022-04-24 09:30:06,PROCESSING,Click & Collect,0.0,0.0,312.21,4214.79,USD,marketplace,4214.79
ORD-8D98DA37,CUST-8A5C1E43,2021-06-13 03:48:07,COMPLETED,Express,4.99,0.0,358.76,4848.27,USD,marketplace,4843.28
ORD-49BD78D8,CUST-B96E79FE,2023-02-10 08:44:08,COMPLETED,Standard,9.99,289.94,440.7,5959.49,USD,web,5659.56
ORD-F92696CC,CUST-68CD9AFB,2023-07-25 15:10:23,COMPLETED,Express,9.99,883.49,636.11,8597.52,USD,marketplace,7704.04
ORD-397E6D18,CUST-6F60A0DE,2024-05-22 21:50:51,COMPLETED,Overnight,4.99,0.0,325.05,4393.17,USD,web,4388.18
ORD-C8032AEB,CUST-9F7B196F,2024-02-16 18:28:15,REFUNDED,Free Shipping,0.0,0.0,1073.53,14492.66,USD,social,14492.66
ORD-4A9D86C5,CUST-75986163,2022-04-04 03:39:39,COMPLETED,Express,0.0,0.0,267.98,3617.7,USD,web,3617.7
ORD-C5AE0A81,CUST-8F6DF94C,2021-05-21 08:01:08,SHIPPED,Click & Collect,0.0,1298.89,935.2,12625.17,USD,web,11326.28
ORD-AFF5EC5A,CUST-6321198B,2021-02-05 02:34:44,COMPLETED,Free Shipping,0.0,0.0,546.37,7375.94,USD,marketplace,7375.94
ORD-EBCCFFE7,CUST-85A9674D,2021-10-26 09:26:49,REFUNDED,Free Shipping,9.99,0.0,200.29,2713.94,USD,social,2703.95
ORD-E84524C5,CUST-8CED9EDA,2022-04-10 20:32:54,REFUNDED,Overnight,0.0,1108.37,798.03,10773.39,USD,social,9665.02
ORD-072159C0,CUST-D8646ACE,2024-03-03 07:42:29,CANCELLED,Overnight,9.99,1178.15,848.27,11461.58,USD,email_campaign,10273.44
ORD-D92B9A11,CUST-C1A5FF9F,2022-08-20 07:18:32,PROCESSING,Click & Collect,0.0,307.12,466.82,6302.1,USD,web,5994.98
ORD-E150C587,CUST-9EAF898C,2022-04-14 09:00:15,COMPLETED,Overnight,0.0,339.59,244.5,3300.78,USD,marketplace,2961.19
ORD-72D90F7A,CUST-59AA0742,2021-07-23 06:09:56,COMPLETED,Express,0.0,148.07,106.61,1439.24,USD,web,1291.17
ORD-511931B1,CUST-B9F9BE57,2024-06-20 01:27:21,CANCELLED,Express,4.99,0.0,706.9,9548.1,USD,marketplace,9543.11
ORD-1AF674CB,CUST-D6E4B023,2023-05-30 23:09:05,REFUNDED,Overnight,14.99,0.0,640.93,8667.57,USD,mobile_app,8652.58
ORD-C9180B2C,CUST-F30FD89D,2023-10-24 16:13:33,SHIPPED,Standard,14.99,0.0,322.43,4367.83,USD,email_campaign,4352.84
ORD-F5809F58,CUST-0865224D,2022-06-03 07:34:26,REFUNDED,Express,9.99,152.38,231.62,3136.8,USD,social,2974.43
ORD-51420383,CUST-4408470D,2023-09-27 04:49:53,REFUNDED,Click & Collect,0.0,398.71,287.07,3875.44,USD,web,3476.73
ORD-DE91D8DA,CUST-1DCF2032,2021-01-21 20:27:02,PROCESSING,Standard,9.99,47.81,34.42,474.65,USD,marketplace,416.85
ORD-E2432DAF,CUST-BC0CDA56,2021-06-06 23:18:55,COMPLETED,Click & Collect,0.0,0.0,91.84,1239.85,USD,social,1239.85
ORD-CCB68A4D,CUST-CC1ECD2D,2023-01-27 01:57:47,PROCESSING,Standard,4.99,0.0,424.15,5731.01,USD,marketplace,5726.02
ORD-797F2460,CUST-512A5380,2023-08-22 23:28:14,COMPLETED,Click & Collect,9.99,0.0,633.44,8561.39,USD,marketplace,8551.4
ORD-76F21CF1,CUST-2F7D46A3,2022-01-22 08:12:14,PENDING,Express,4.99,0.0,936.45,12647.01,USD,email_campaign,12642.02
ORD-5962F17C,CUST-CF59B97B,2023-10-04 06:51:21,CANCELLED,Express,14.99,0.0,1239.5,16748.24,USD,mobile_app,16733.25
ORD-A4F0906F,CUST-1A8CEA79,2022-02-01 22:58:18,PROCESSING,Standard,0.0,0.0,754.86,10190.64,USD,email_campaign,10190.64
ORD-A376C278,CUST-7B59BABE,2022-08-19 15:29:46,SHIPPED,Free Shipping,14.99,0.0,186.72,2535.74,USD,web,2520.75
ORD-A65B51E9,CUST-31F995DA,2024-01-31 19:20:54,REFUNDED,Free Shipping,9.99,56.29,85.57,1165.13,USD,email_campaign,1098.85
ORD-4F329B61,CUST-D79F367C,2021-07-22 18:15:05,CANCELLED,Overnight,0.0,0.0,358.49,4839.6,USD,email_campaign,4839.6
ORD-3456AC3B,CUST-C754A4BF,2023-02-28 21:15:49,SHIPPED,Overnight,0.0,0.0,913.93,12338.11,USD,marketplace,12338.11
ORD-76C02FDF,CUST-A8F3A198,2024-01-09 20:36:11,COMPLETED,Standard,14.99,369.39,561.47,7594.79,USD,marketplace,7210.41
ORD-8F786315,CUST-400BBC54,2021-08-03 20:40:10,COMPLETED,Express,0.0,0.0,424.71,5733.53,USD,email_campaign,5733.53
ORD-16226F1F,CUST-95D40A54,2024-06-01 00:44:15,COMPLETED,Standard,0.0,317.46,482.54,6514.29,USD,email_campaign,6196.83
ORD-0177067C,CUST-CFA17D6A,2023-06-05 02:11:43,COMPLETED,Free Shipping,9.99,1446.63,1041.57,14071.24,USD,email_campaign,12614.62
ORD-CAF8B945,CUST-0F6497E6,2023-05-09 16:21:42,PENDING,Standard,0.0,0.0,350.21,4727.82,USD,web,4727.82
ORD-DCF009B5,CUST-435AD84E,2022-07-01 09:28:32,COMPLETED,Overnight,14.99,678.93,1031.98,13946.67,USD,social,13252.75
ORD-586402C1,CUST-49220ECE,2024-05-07 07:50:41,CANCELLED,Overnight,9.99,0.0,262.1,3548.28,USD,email_campaign,3538.29
ORD-F467E1F6,CUST-1CD04021,2021-09-30 16:39:23,PENDING,Express,4.99,1805.07,1299.65,17550.25,USD,social,15740.19
ORD-0BE69EBE,CUST-B8879857,2022-04-27 15:20:26,COMPLETED,Standard,0.0,0.0,13.6,183.65,USD,email_campaign,183.65
ORD-3FF13DF7,CUST-09091D3C,2021-05-14 22:28:13,REFUNDED,Express,9.99,0.0,276.91,3748.3,USD,social,3738.31
ORD-9D9408D7,CUST-2846D710,2021-03-15 04:46:49,REFUNDED,Free Shipping,9.99,606.67,436.8,5906.82,USD,web,5290.16
ORD-DCD43CF3,CUST-81A4DDCD,2023-08-22 02:45:05,PROCESSING,Express,4.99,0.0,886.57,11973.64,USD,email_campaign,11968.65
ORD-81B6A139,CUST-1290D71B,2024-03-24 07:27:37,REFUNDED,Click & Collect,9.99,0.0,164.93,2236.55,USD,mobile_app,2226.56
ORD-02D13FBB,CUST-30947080,2021-11-21 00:43:43,PENDING,Standard,9.99,0.0,1182.96,15979.97,USD,web,15969.98
ORD-71C7CBE4,CUST-55472004,2022-11-04 11:12:32,PROCESSING,Click & Collect,9.99,206.32,313.6,4243.6,USD,web,4027.29
ORD-EC886537,CUST-9D9FB9E3,2023-09-21 02:32:38,COMPLETED,Overnight,14.99,0.0,1127.66,15238.38,USD,marketplace,15223.39
ORD-D4C7F79A,CUST-C156141D,2022-04-12 20:17:44,SHIPPED,Standard,14.99,344.61,523.81,7086.37,USD,web,6726.77
ORD-D24D0970,CUST-7DD1FCA1,2024-07-07 07:52:48,COMPLETED,Express,9.99,0.0,224.67,3043.08,USD,mobile_app,3033.09
ORD-83D66C22,CUST-A6010C4D,2022-02-20 12:15:23,PROCESSING,Click & Collect,4.99,1537.61,1107.08,14950.6,USD,marketplace,13408.0
ORD-788BFE67,CUST-F41E29C1,2024-01-29 00:41:43,COMPLETED,Free Shipping,4.99,780.27,1186.0,16016.05,USD,web,15230.79
ORD-524F1FF7,CUST-30CD859A,2022-03-17 20:45:57,COMPLETED,Overnight,14.99,38.18,58.04,798.47,USD,social,745.3
ORD-C2625913,CUST-841988C3,2023-07-06 20:22:40,COMPLETED,Express,9.99,272.14,195.94,2655.17,USD,mobile_app,2373.04
ORD-8D820E8F,CUST-F732E96D,2021-12-16 23:28:56,CANCELLED,Overnight,0.0,0.0,899.14,12138.39,USD,mobile_app,12138.39
ORD-7FA905F3,CUST-C747521C,2024-04-20 08:05:54,COMPLETED,Standard,0.0,382.03,275.06,3713.29,USD,marketplace,3331.26
ORD-E752DA2D,CUST-A8965874,2021-11-13 12:40:34,PENDING,Free Shipping,14.99,850.41,612.29,8280.96,USD,email_campaign,7415.56
ORD-4AD5ECB2,CUST-ADBDB0EE,2021-08-19 20:38:35,REFUNDED,Express,9.99,0.0,703.62,9508.92,USD,web,9498.93
ORD-B235A0BD,CUST-21478136,2023-10-27 08:02:39,COMPLETED,Free Shipping,9.99,278.65,200.63,2718.44,USD,social,2429.8
ORD-E7306DF3,CUST-6E7A2C5B,2024-05-26 21:49:51,PROCESSING,Free Shipping,0.0,0.0,841.74,11363.5,USD,web,11363.5
ORD-75E904CA,CUST-059EE675,2023-10-27 01:06:40,PENDING,Free Shipping,0.0,0.0,328.31,4432.21,USD,mobile_app,4432.21
ORD-01DEA886,CUST-369A3D8B,2022-08-20 06:10:59,PENDING,Free Shipping,14.99,0.0,429.05,5807.16,USD,marketplace,5792.17
ORD-B7B5586B,CUST-9190334E,2022-11-14 17:09:37,CANCELLED,Standard,0.0,0.0,727.46,9820.72,USD,social,9820.72
ORD-EF597481,CUST-76E39837,2021-06-26 19:25:51,CANCELLED,Express,0.0,0.0,714.42,9644.67,USD,mobile_app,9644.67
ORD-2578D62E,CUST-5BF891AE,2022-09-08 05:17:59,COMPLETED,Overnight,0.0,703.14,1068.77,14428.34,USD,social,13725.2
ORD-FBC0FA3B,CUST-719033E6,2023-05-25 17:48:23,REFUNDED,Standard,4.99,0.0,1388.92,18755.43,USD,mobile_app,18750.44
ORD-329C0171,CUST-A572B402,2021-09-28 10:39:01,SHIPPED,Free Shipping,4.99,1058.9,1609.53,21733.62,USD,mobile_app,20669.73
ORD-1A722AAC,CUST-B9BC8D05,2021-07-12 13:49:02,COMPLETED,Overnight,0.0,0.0,1097.56,14817.12,USD,marketplace,14817.12
ORD-9F0F512B,CUST-512E2075,2023-02-28 10:53:03,SHIPPED,Express,0.0,0.0,449.82,6072.57,USD,web,6072.57
ORD-A3F73862,CUST-B9503C10,2023-08-03 15:31:05,COMPLETED,Standard,9.99,1230.61,886.04,11971.53,USD,marketplace,10730.93
ORD-02224F30,CUST-70AB8A6A,2022-06-10 17:20:43,PROCESSING,Free Shipping,14.99,0.0,251.18,3405.97,USD,social,3390.98
ORD-31898E73,CUST-11C71D72,2023-10-19 11:13:30,SHIPPED,Overnight,9.99,1385.61,997.64,13478.07,USD,mobile_app,12082.47
ORD-0EE8B67A,CUST-55261345,2021-10-03 12:09:49,COMPLETED,Standard,14.99,0.0,574.76,7774.23,USD,web,7759.24
ORD-D7DDC10B,CUST-BB236452,2021-05-09 18:07:46,CANCELLED,Free Shipping,0.0,0.0,885.19,11950.11,USD,web,11950.11
ORD-CF9AEAA5,CUST-1DEAFED5,2022-10-16 16:29:49,PENDING,Express,14.99,0.0,1593.43,21526.33,USD,email_campaign,21511.34
ORD-A6A99AF6,CUST-560CD065,2024-03-17 13:29:51,REFUNDED,Express,14.99,625.83,951.27,12857.09,USD,mobile_app,12216.27
ORD-4547C3A9,CUST-A896B42C,2023-03-02 13:42:01,PROCESSING,Standard,14.99,1392.44,1002.56,13549.52,USD,email_campaign,12142.09
ORD-278164D3,CUST-BEA3CD2A,2023-11-05 15:09:04,PROCESSING,Free Shipping,4.99,493.74,750.48,10136.52,USD,mobile_app,9637.79
ORD-0EA4A0BE,CUST-50AC96D9,2021-04-03 15:52:23,COMPLETED,Standard,14.99,612.98,931.73,12593.33,USD,web,11965.36
ORD-4DF47207,CUST-0EE5420C,2022-09-28 15:30:40,SHIPPED,Free Shipping,0.0,0.0,763.57,10308.14,USD,social,10308.14
ORD-FF47AF59,CUST-7EA5FFE6,2021-03-22 03:21:02,COMPLETED,Express,4.99,239.26,363.68,4914.67,USD,mobile_app,4670.42
ORD-E25E8052,CUST-A4162595,2022-08-02 15:20:34,COMPLETED,Standard,4.99,354.3,538.54,7275.26,USD,web,6915.97
ORD-9B0E5CBD,CUST-6C4D78DF,2022-01-26 15:32:49,REFUNDED,Express,14.99,532.86,809.95,10949.28,USD,mobile_app,10401.43
ORD-F2D90942,CUST-3E9E67CE,2023-01-19 18:33:42,REFUNDED,Free Shipping,9.99,0.0,596.82,8067.03,USD,mobile_app,8057.04
ORD-62B4A1DA,CUST-8F553346,2023-05-02 18:01:53,COMPLETED,Click & Collect,9.99,866.26,623.71,8430.08,USD,web,7553.83
ORD-ABDB0AC6,CUST-6822C9B6,2023-07-06 02:19:35,COMPLETED,Overnight,0.0,0.0,554.86,7490.66,USD,social,7490.66
ORD-1BC70ADA,CUST-06247480,2023-08-12 00:49:04,COMPLETED,Overnight,14.99,0.0,532.2,7199.69,USD,mobile_app,7184.7
ORD-241C7DD8,CUST-510BED7A,2023-06-05 10:31:33,COMPLETED,Click & Collect,0.0,0.0,493.05,6656.17,USD,social,6656.17
ORD-C7AC7DE5,CUST-3E2AAFCD,2021-08-21 13:31:33,COMPLETED,Standard,0.0,224.37,341.04,4604.06,USD,social,4379.69
ORD-7796914F,CUST-356A85B2,2023-07-15 08:19:26,CANCELLED,Click & Collect,14.99,0.0,1401.77,18938.85,USD,email_campaign,18923.86
ORD-4427DF53,CUST-5473AF9B,2023-08-28 14:10:30,PENDING,Express,14.99,0.0,451.98,6116.66,USD,mobile_app,6101.67
ORD-7BC2AF98,CUST-77665E75,2022-04-19 19:52:38,COMPLETED,Overnight,4.99,116.35,176.86,2392.54,USD,mobile_app,2271.2
ORD-6A88FE80,CUST-50C25AB2,2024-09-03 10:36:48,PROCESSING,Free Shipping,0.0,0.0,838.83,11324.25,USD,web,11324.25
ORD-F9A3C2C4,CUST-D5E55BDC,2021-02-05 18:11:57,CANCELLED,Overnight,9.99,0.0,512.84,6933.36,USD,email_campaign,6923.37
ORD-11A5F61A,CUST-8D3F37EB,2023-12-07 01:47:50,SHIPPED,Overnight,9.99,0.0,963.3,13014.57,USD,email_campaign,13004.58
ORD-5B66404C,CUST-95F96D2D,2023-10-15 06:53:25,PENDING,Free Shipping,0.0,0.0,886.78,11971.47,USD,marketplace,11971.47
ORD-360584F3,CUST-68CFA3A6,2022-07-02 03:36:55,REFUNDED,Standard,4.99,420.54,639.22,8634.51,USD,web,8208.98
ORD-915F25DE,CUST-4B94CA67,2021-11-22 00:58:53,COMPLETED,Free Shipping,0.0,0.0,1232.57,16639.74,USD,marketplace,16639.74
ORD-B24D4A31,CUST-4D8744F6,2021-07-10 09:32:59,PENDING,Free Shipping,9.99,0.0,614.56,8306.51,USD,social,8296.52
ORD-9181469C,CUST-13587D1E,2021-10-12 18:49:18,COMPLETED,Free Shipping,4.99,0.0,432.28,5840.83,USD,web,5835.84
ORD-3A5F3CF5,CUST-BD8083D9,2021-11-20 22:56:14,PENDING,Overnight,14.99,703.0,506.16,6848.18,USD,email_campaign,6130.19
ORD-939A0784,CUST-AFFC4F04,2022-04-19 01:17:51,COMPLETED,Overnight,9.99,284.68,432.71,5851.63,USD,email_campaign,5556.96
ORD-EC921A0D,CUST-B2DADAEB,2023-12-17 05:37:55,PROCESSING,Free Shipping,14.99,0.0,183.34,2490.07,USD,marketplace,2475.08
ORD-F25E202E,CUST-C601C1A0,2023-03-24 10:20:02,COMPLETED,Click & Collect,9.99,0.0,1016.97,13739.14,USD,web,13729.15
ORD-31D8D3CD,CUST-29EEB9A6,2021-02-23 12:59:25,REFUNDED,Free Shipping,4.99,719.56,1093.73,14770.34,USD,email_campaign,14045.79
ORD-42E1F223,CUST-045C1EA4,2022-04-24 12:48:12,PROCESSING,Free Shipping,0.0,216.07,155.57,2100.23,USD,email_campaign,1884.16
ORD-D0FC741A,CUST-6B199EA7,2023-03-15 22:51:31,COMPLETED,Overnight,0.0,0.0,396.92,5358.43,USD,marketplace,5358.43
ORD-553F58DA,CUST-6950DD3F,2021-08-21 22:09:11,CANCELLED,Free Shipping,4.99,0.0,95.92,1299.97,USD,email_campaign,1294.98
ORD-A29BC228,CUST-C559C24B,2024-12-25 10:32:25,COMPLETED,Click & Collect,14.99,0.0,18.81,268.87,USD,web,253.88
ORD-7889855D,CUST-30B50E2F,2022-06-12 21:37:57,PROCESSING,Express,4.99,0.0,841.28,11362.31,USD,marketplace,11357.32
ORD-B5DC6761,CUST-5E5EA4F6,2023-12-30 06:13:00,CANCELLED,Free Shipping,14.99,0.0,740.45,10011.07,USD,email_campaign,9996.08
ORD-2EDE1359,CUST-08A5D27E,2021-11-03 08:42:13,COMPLETED,Standard,0.0,492.51,748.61,10106.24,USD,mobile_app,9613.73
ORD-EE9F6AC6,CUST-0CC7B8F1,2021-02-26 13:27:02,COMPLETED,Free Shipping,0.0,2148.79,1547.13,20886.29,USD,marketplace,18737.5
ORD-224709F4,CUST-00212437,2022-12-18 14:28:02,COMPLETED,Click & Collect,0.0,440.07,668.91,9030.33,USD,marketplace,8590.26
ORD-C741ED86,CUST-05D1865B,2022-02-06 06:36:23,COMPLETED,Free Shipping,0.0,0.0,611.38,8253.57,USD,mobile_app,8253.57
ORD-348FED6B,CUST-80609F70,2021-06-06 05:24:59,CANCELLED,Overnight,9.99,0.0,1152.72,15571.65,USD,marketplace,15561.66
ORD-6F3E4CA9,CUST-FAD4EE16,2024-04-01 14:30:33,CANCELLED,Standard,4.99,0.0,234.2,3166.75,USD,email_campaign,3161.76
ORD-9AE17413,CUST-440A7ED6,2021-04-23 18:47:11,COMPLETED,Free Shipping,4.99,0.0,137.05,1855.17,USD,social,1850.18
ORD-C4C91093,CUST-6C7E9B5C,2022-04-07 08:38:11,PROCESSING,Express,14.99,65.68,99.83,1362.74,USD,email_campaign,1282.07
ORD-0242F113,CUST-87EFD635,2022-04-15 15:45:26,COMPLETED,Click & Collect,0.0,0.0,771.65,10417.3,USD,mobile_app,10417.3
ORD-94068D8F,CUST-F6E9ACC8,2023-08-21 00:36:22,CANCELLED,Click & Collect,0.0,56.43,85.78,1157.98,USD,marketplace,1101.55
ORD-AC4E9F4B,CUST-AE0DC414,2021-03-31 12:35:17,PROCESSING,Standard,9.99,0.0,1026.33,13865.5,USD,social,13855.51
ORD-EE4A9485,CUST-5C5CFD99,2024-03-04 03:34:14,REFUNDED,Click & Collect,4.99,0.0,738.75,9978.12,USD,mobile_app,9973.13
ORD-D7946907,CUST-DD66FE2C,2021-09-26 06:44:15,SHIPPED,Free Shipping,4.99,1408.63,1014.21,13696.88,USD,marketplace,12283.26
ORD-B0188949,CUST-510BED7A,2021-06-03 08:51:47,COMPLETED,Click & Collect,0.0,502.82,764.29,10317.95,USD,mobile_app,9815.13
ORD-A80CD618,CUST-28725B20,2023-10-12 18:45:24,SHIPPED,Free Shipping,14.99,0.0,531.2,7186.21,USD,marketplace,7171.22
ORD-3C8B2F1C,CUST-26684E23,2021-07-08 10:40:23,COMPLETED,Free Shipping,9.99,390.97,594.27,8032.61,USD,email_campaign,7631.65
ORD-74E1A96D,CUST-8599040C,2024-02-24 00:08:49,REFUNDED,Free Shipping,14.99,760.39,547.48,7405.94,USD,web,6630.56
ORD-85A4DAFF,CUST-BA745CC1,2022-12-06 16:43:46,COMPLETED,Click & Collect,9.99,0.0,398.6,5391.12,USD,web,5381.13
ORD-831AA405,CUST-35493B7C,2022-08-22 21:10:47,SHIPPED,Express,4.99,0.0,900.37,12159.97,USD,web,12154.98
ORD-C0F259D6,CUST-E538315E,2023-05-30 04:45:08,PROCESSING,Click & Collect,14.99,356.39,256.6,3479.11,USD,mobile_app,3107.73
ORD-9C76FC15,CUST-2765AAF9,2024-04-25 15:19:45,PROCESSING,Click & Collect,14.99,1357.3,977.25,13207.89,USD,web,11835.6
ORD-2B365C8A,CUST-1D3E9A35,2021-03-16 16:51:15,PROCESSING,Click & Collect,0.0,0.0,626.36,8455.8,USD,marketplace,8455.8
ORD-BC0B5A23,CUST-110DE626,2021-04-15 13:31:40,CANCELLED,Overnight,9.99,0.0,364.48,4930.41,USD,email_campaign,4920.42
ORD-576AC44E,CUST-249232BC,2024-07-07 17:44:18,CANCELLED,Click & Collect,0.0,438.91,667.15,9006.48,USD,mobile_app,8567.57
ORD-4D7B089B,CUST-FACA9C25,2021-02-28 22:30:36,COMPLETED,Standard,4.99,1094.35,787.93,10642.07,USD,web,9542.73
ORD-59C97D40,CUST-296CA549,2023-11-10 21:33:34,COMPLETED,Click & Collect,14.99,0.0,775.0,10477.5,USD,social,10462.51
ORD-66D1EA9F,CUST-39EB7168,2022-01-10 01:39:29,CANCELLED,Express,0.0,0.0,573.81,7746.42,USD,mobile_app,7746.42
ORD-1C27B9BC,CUST-DC716349,2023-12-28 00:07:39,PROCESSING,Overnight,0.0,0.0,267.8,3615.25,USD,email_campaign,3615.25
ORD-349CEB85,CUST-37A489BB,2022-03-17 15:30:16,CANCELLED,Express,4.99,0.0,107.36,1454.3,USD,web,1449.31
ORD-1C613476,CUST-2580BC05,2022-06-04 06:00:25,COMPLETED,Standard,0.0,0.0,750.61,10133.27,USD,social,10133.27
ORD-280B8CB5,CUST-26E1F941,2021-12-11 12:47:16,COMPLETED,Click & Collect,9.99,1022.54,1554.26,20992.51,USD,marketplace,19959.98
ORD-C81C8397,CUST-94FDF03E,2024-09-20 14:25:33,COMPLETED,Overnight,4.99,0.0,1709.24,23079.72,USD,social,23074.73
ORD-26F6C343,CUST-FCFE82C6,2021-02-22 09:22:25,COMPLETED,Overnight,0.0,0.0,756.5,10212.73,USD,web,10212.73
ORD-458BD751,CUST-AFCDDA14,2022-01-17 03:49:59,SHIPPED,Click & Collect,0.0,99.73,151.59,2046.48,USD,email_campaign,1946.75
ORD-753152B1,CUST-A503CF0C,2021-06-21 21:50:12,COMPLETED,Click & Collect,0.0,0.0,332.17,4484.3,USD,social,4484.3
ORD-C99BC6CF,CUST-E9E3C5C0,2021-05-22 08:12:43,COMPLETED,Express,0.0,0.0,190.24,2568.19,USD,email_campaign,2568.19
ORD-468F7244,CUST-440A7ED6,2022-04-17 01:18:06,COMPLETED,Overnight,0.0,1793.01,1290.96,17428.01,USD,web,15635.0
ORD-41323F5B,CUST-4D50D1B0,2021-12-12 00:26:07,COMPLETED,Free Shipping,9.99,1149.77,827.84,11185.77,USD,email_campaign,10026.01
ORD-8B0E99B3,CUST-C861E58A,2022-04-02 18:29:12,SHIPPED,Express,0.0,0.0,34.17,461.29,USD,mobile_app,461.29
ORD-A1C624C4,CUST-B0B44AD5,2023-01-11 17:13:07,CANCELLED,Overnight,4.99,65.97,100.27,1358.69,USD,web,1287.73
ORD-03F98199,CUST-C4C8C852,2021-06-03 10:20:29,REFUNDED,Overnight,0.0,1084.78,781.04,10544.05,USD,mobile_app,9459.27
ORD-7D55A365,CUST-47F5312E,2021-09-11 02:39:45,SHIPPED,Overnight,9.99,801.98,577.43,7805.27,USD,email_campaign,6993.3
ORD-C8D753C9,CUST-6F765CF7,2021-10-18 00:52:58,CANCELLED,Express,0.0,546.64,393.58,5313.38,USD,mobile_app,4766.74
ORD-E6B8C72F,CUST-CACBE43B,2021-10-12 17:31:18,PROCESSING,Standard,0.0,0.0,855.31,11546.7,USD,web,11546.7
ORD-91EC900A,CUST-EF631F78,2024-04-05 08:29:53,COMPLETED,Standard,4.99,444.91,676.26,9134.5,USD,social,8684.6
ORD-F7D5DC43,CUST-F464AD7B,2023-11-23 20:20:43,COMPLETED,Free Shipping,9.99,282.67,429.66,5810.43,USD,social,5517.77
ORD-266D8E9B,CUST-2B591366,2023-06-09 10:35:59,SHIPPED,Overnight,4.99,0.0,739.45,9987.56,USD,marketplace,9982.57
ORD-4DB6D575,CUST-63193767,2021-03-01 03:06:22,PENDING,Click & Collect,0.0,539.08,388.14,5239.83,USD,social,4700.75
ORD-89E558F1,CUST-43A0AFBF,2023-06-16 19:14:17,PENDING,Free Shipping,14.99,309.29,470.12,6361.56,USD,marketplace,6037.28
ORD-E8078EB6,CUST-9F6A09DB,2021-06-21 15:21:03,CANCELLED,Click & Collect,0.0,0.0,46.35,625.67,USD,email_campaign,625.67
ORD-CDE5BF38,CUST-2B7C488D,2021-12-11 04:27:05,CANCELLED,Express,14.99,543.2,825.66,11161.44,USD,social,10603.25
ORD-95748A8C,CUST-D9DF7368,2024-07-25 17:10:51,COMPLETED,Overnight,0.0,293.72,211.48,2854.93,USD,social,2561.21
